property_id,stay_date,listed_price,booked_price,status,lead_time_days,channel,reservation_id
idlewild_loft,2026-01-25,275,,available,10,airbnb,
idlewild_loft,2026-01-26,630,630,booked,45,airbnb,idlewild_loft-2026-01-26
idlewild_loft,2026-01-27,630,630,booked,45,airbnb,idlewild_loft-2026-01-27
idlewild_loft,2026-01-28,630,630,booked,45,airbnb,idlewild_loft-2026-01-28
idlewild_loft,2026-01-29,630,630,booked,45,airbnb,idlewild_loft-2026-01-29
idlewild_loft,2026-01-30,520,,available,20,airbnb,
idlewild_loft,2026-01-31,695,695,booked,30,airbnb,idlewild_loft-2026-01-31
idlewild_loft,2026-02-01,,,blocked,,owner,owner
idlewild_loft,2026-02-02,630,630,booked,45,airbnb,idlewild_loft-2026-02-02
idlewild_loft,2026-02-03,630,630,booked,45,airbnb,idlewild_loft-2026-02-03
idlewild_loft,2026-02-04,630,630,booked,45,airbnb,idlewild_loft-2026-02-04
idlewild_loft,2026-02-05,630,630,booked,45,airbnb,idlewild_loft-2026-02-05
idlewild_loft,2026-02-06,520,,available,20,airbnb,
idlewild_loft,2026-02-07,695,695,booked,30,airbnb,idlewild_loft-2026-02-07
idlewild_loft,2026-02-08,275,,available,10,airbnb,
idlewild_loft,2026-02-09,630,630,booked,45,airbnb,idlewild_loft-2026-02-09
idlewild_loft,2026-02-10,630,630,booked,45,airbnb,idlewild_loft-2026-02-10
idlewild_loft,2026-02-11,630,630,booked,45,airbnb,idlewild_loft-2026-02-11
idlewild_loft,2026-02-12,630,630,booked,45,airbnb,idlewild_loft-2026-02-12
idlewild_loft,2026-02-13,520,,available,20,airbnb,
idlewild_loft,2026-02-14,695,695,booked,30,airbnb,idlewild_loft-2026-02-14
idlewild_loft,2026-02-15,275,,available,10,airbnb,
idlewild_loft,2026-02-16,630,630,booked,45,airbnb,idlewild_loft-2026-02-16
idlewild_loft,2026-02-17,630,630,booked,45,airbnb,idlewild_loft-2026-02-17
idlewild_loft,2026-02-18,630,630,booked,45,airbnb,idlewild_loft-2026-02-18
idlewild_loft,2026-02-19,630,630,booked,45,airbnb,idlewild_loft-2026-02-19
idlewild_loft,2026-02-20,520,,available,20,airbnb,
idlewild_loft,2026-02-21,695,695,booked,30,airbnb,idlewild_loft-2026-02-21
idlewild_loft,2026-02-22,,,blocked,,owner,owner
idlewild_loft,2026-02-23,630,630,booked,45,airbnb,idlewild_loft-2026-02-23
idlewild_loft,2026-02-24,630,630,booked,45,airbnb,idlewild_loft-2026-02-24
idlewild_loft,2026-02-25,630,630,booked,45,airbnb,idlewild_loft-2026-02-25
idlewild_loft,2026-02-26,630,630,booked,45,airbnb,idlewild_loft-2026-02-26
idlewild_loft,2026-02-27,520,,available,20,airbnb,
idlewild_loft,2026-02-28,695,695,booked,30,airbnb,idlewild_loft-2026-02-28
idlewild_loft,2026-03-01,275,,available,10,airbnb,
idlewild_loft,2026-03-02,630,630,booked,45,airbnb,idlewild_loft-2026-03-02
idlewild_loft,2026-03-03,630,630,booked,45,airbnb,idlewild_loft-2026-03-03
idlewild_loft,2026-03-04,630,630,booked,45,airbnb,idlewild_loft-2026-03-04
idlewild_loft,2026-03-05,630,630,booked,45,airbnb,idlewild_loft-2026-03-05
idlewild_loft,2026-03-06,520,,available,20,airbnb,
idlewild_loft,2026-03-07,695,695,booked,30,airbnb,idlewild_loft-2026-03-07
idlewild_loft,2026-03-08,275,,available,10,airbnb,
idlewild_loft,2026-03-09,630,630,booked,45,airbnb,idlewild_loft-2026-03-09
idlewild_loft,2026-03-10,630,630,booked,45,airbnb,idlewild_loft-2026-03-10
idlewild_loft,2026-03-11,630,630,booked,45,airbnb,idlewild_loft-2026-03-11
idlewild_loft,2026-03-12,630,630,booked,45,airbnb,idlewild_loft-2026-03-12
idlewild_loft,2026-03-13,520,,available,20,airbnb,
idlewild_loft,2026-03-14,695,695,booked,30,airbnb,idlewild_loft-2026-03-14
idlewild_loft,2026-03-15,,,blocked,,owner,owner
idlewild_loft,2026-03-16,630,630,booked,45,airbnb,idlewild_loft-2026-03-16
idlewild_loft,2026-03-17,630,630,booked,45,airbnb,idlewild_loft-2026-03-17
idlewild_loft,2026-03-18,630,630,booked,45,airbnb,idlewild_loft-2026-03-18
idlewild_loft,2026-03-19,630,630,booked,45,airbnb,idlewild_loft-2026-03-19
idlewild_loft,2026-03-20,520,,available,20,airbnb,
idlewild_loft,2026-03-21,695,695,booked,30,airbnb,idlewild_loft-2026-03-21
idlewild_loft,2026-03-22,275,,available,10,airbnb,
idlewild_loft,2026-03-23,630,630,booked,45,airbnb,idlewild_loft-2026-03-23
idlewild_loft,2026-03-24,630,630,booked,45,airbnb,idlewild_loft-2026-03-24
idlewild_loft,2026-03-25,630,630,booked,45,airbnb,idlewild_loft-2026-03-25
idlewild_loft,2026-03-26,630,630,booked,45,airbnb,idlewild_loft-2026-03-26
idlewild_loft,2026-03-27,520,,available,20,airbnb,
idlewild_loft,2026-03-28,695,695,booked,30,airbnb,idlewild_loft-2026-03-28
idlewild_loft,2026-03-29,275,,available,10,airbnb,
idlewild_loft,2026-03-30,630,630,booked,45,airbnb,idlewild_loft-2026-03-30
idlewild_loft,2026-03-31,630,630,booked,45,airbnb,idlewild_loft-2026-03-31
cabin_ridge,2026-12-01,795,,available,44,airbnb,
cabin_ridge,2026-12-02,795,,available,43,airbnb,
cabin_ridge,2026-12-03,795,,available,42,airbnb,
cabin_ridge,2026-12-04,880,880,booked,40,airbnb,future-cabin_ridge-2026-12-04
cabin_ridge,2026-12-05,880,,available,25,airbnb,
cabin_ridge,2026-12-06,880,,available,25,airbnb,
cabin_ridge,2026-12-07,795,795,booked,40,airbnb,future-cabin_ridge-2026-12-07
cabin_ridge,2026-12-08,795,,available,37,airbnb,
cabin_ridge,2026-12-09,795,,available,36,airbnb,
cabin_ridge,2026-12-10,795,,available,35,airbnb,
cabin_ridge,2026-12-11,780,,available,34,airbnb,
cabin_ridge,2026-12-12,780,,available,33,airbnb,
cabin_ridge,2026-12-13,780,,available,32,airbnb,
cabin_ridge,2026-12-14,705,,available,31,airbnb,
aspen_glow,2026-12-01,690,,available,44,airbnb,
aspen_glow,2026-12-02,690,,available,43,airbnb,
aspen_glow,2026-12-03,690,,available,42,airbnb,
aspen_glow,2026-12-04,760,,available,41,airbnb,
aspen_glow,2026-12-05,760,,available,40,airbnb,
aspen_glow,2026-12-06,760,,available,39,airbnb,
aspen_glow,2026-12-07,690,,available,38,airbnb,
aspen_glow,2026-12-08,690,,available,37,airbnb,
aspen_glow,2026-12-09,690,,available,36,airbnb,
aspen_glow,2026-12-10,690,,available,35,airbnb,
aspen_glow,2026-12-11,675,,available,34,airbnb,
aspen_glow,2026-12-12,675,,available,33,airbnb,
aspen_glow,2026-12-13,675,,available,32,airbnb,
aspen_glow,2026-12-14,610,,available,31,airbnb,
fraser_view,2026-12-01,545,,available,44,airbnb,
fraser_view,2026-12-02,545,,available,43,airbnb,
fraser_view,2026-12-03,545,,available,42,airbnb,
fraser_view,2026-12-04,600,,available,41,airbnb,
fraser_view,2026-12-05,600,,available,40,airbnb,
fraser_view,2026-12-06,600,,available,39,airbnb,
fraser_view,2026-12-07,545,,available,38,airbnb,
fraser_view,2026-12-08,545,,available,37,airbnb,
fraser_view,2026-12-09,545,,available,36,airbnb,
fraser_view,2026-12-10,545,,available,35,airbnb,
fraser_view,2026-12-11,530,,available,34,airbnb,
fraser_view,2026-12-12,530,,available,33,airbnb,
fraser_view,2026-12-13,530,,available,32,airbnb,
fraser_view,2026-12-14,480,,available,31,airbnb,
idlewild_loft,2026-12-01,480,,available,44,airbnb,
idlewild_loft,2026-12-02,480,,available,43,airbnb,
idlewild_loft,2026-12-03,480,,available,42,airbnb,
idlewild_loft,2026-12-04,530,,available,41,airbnb,
idlewild_loft,2026-12-05,530,,available,40,airbnb,
idlewild_loft,2026-12-06,530,,available,39,airbnb,
idlewild_loft,2026-12-07,480,,available,38,airbnb,
idlewild_loft,2026-12-08,480,,available,37,airbnb,
idlewild_loft,2026-12-09,480,,available,36,airbnb,
idlewild_loft,2026-12-10,480,,available,35,airbnb,
idlewild_loft,2026-12-11,470,,available,34,airbnb,
idlewild_loft,2026-12-12,470,,available,33,airbnb,
idlewild_loft,2026-12-13,470,,available,32,airbnb,
idlewild_loft,2026-12-14,425,,available,31,airbnb,
